Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2010,8,2,0,,,,28.1,32.5,24.6,5.6,27.7
Ang Mo Kio,2010,8,3,0,,,,28.2,31,25.2,5.9,31.7
Ang Mo Kio,2010,8,4,0.2,,,,27.3,30.4,24.4,6.9,32
Ang Mo Kio,2010,8,5,0,,,,28.3,31.6,25.4,5.4,24.8
Ang Mo Kio,2010,8,6,0,,,,29.1,32.9,27.2,5.9,24.5
Ang Mo Kio,2010,8,7,23.8,,,,27.3,29,23.3,5.8,40.3
Ang Mo Kio,2010,8,8,0,,,,28.6,32.3,25.7,5.3,22.3
Ang Mo Kio,2010,8,9,2.8,,,,28.7,32.5,25.2,6.6,28.1
Ang Mo Kio,2010,8,10,3.8,,,,28.6,32.1,23,7.4,41.4
Ang Mo Kio,2010,8,11,61.8,,,,26.9,31.5,22.7,6.2,38.9
Ang Mo Kio,2010,8,12,0,,,,28,32.2,24.3,6.5,30.6
Ang Mo Kio,2010,8,13,7,,,,27.6,30.3,25.5,5,32.8
Ang Mo Kio,2010,8,14,8.8,,,,26.9,30.7,24.6,4.6,35.6
Ang Mo Kio,2010,8,15,0,,,,27.1,30.2,25.1,4.7,24.1
Ang Mo Kio,2010,8,16,40.2,,,,26.5,30.4,23.6,3.6,23.8
Ang Mo Kio,2010,8,17,32.4,,,,27,33.5,23.6,4.2,32
Ang Mo Kio,2010,8,18,2.6,,,,26.3,28.8,24.5,4.5,25.9
Ang Mo Kio,2010,8,19,6.2,,,,27.1,29.9,24.9,5.3,34.2
Ang Mo Kio,2010,8,20,5,,,,25.4,27.7,23.7,5.2,23.8
Ang Mo Kio,2010,8,21,0,,,,27.2,31.4,24.1,4,21.2
Ang Mo Kio,2010,8,22,0,,,,28.2,32.6,25.5,4,19.8
Ang Mo Kio,2010,8,23,7.2,,,,27,32.1,23.5,5.8,40.3
Ang Mo Kio,2010,8,24,0,,,,28,32.7,24.4,6.7,43.6
Ang Mo Kio,2010,8,25,0,,,,28.5,31.5,26.2,5.9,30.6
Ang Mo Kio,2010,8,26,6.2,,,,29.2,33.9,25.1,5.7,37.4
Ang Mo Kio,2010,8,27,11.2,,,,27.4,30.7,23.1,4,31.7
Ang Mo Kio,2010,8,28,0,,,,28.8,32.9,24.6,7.5,46.4
Ang Mo Kio,2010,8,29,2.4,,,,27.4,30.5,24.6,5.9,31
Ang Mo Kio,2010,8,30,15.6,,,,26.9,30.7,24.3,4.7,39.6
Ang Mo Kio,2010,8,31,0,,,,28.1,32.9,24.2,5.4,24.1
Ang Mo Kio,2010,9,1,0,,,,29.2,33.6,26.5,6.2,28.1
Ang Mo Kio,2010,9,2,0,,,,29.2,31.7,27.1,7.2,28.4
Ang Mo Kio,2010,9,3,,,,,29,31,27.3,7.6,38.2
Ang Mo Kio,2010,9,4,23.8,,,,29,32.6,25.9,4.7,18.4
Ang Mo Kio,2010,9,5,6,,,,26.2,29,22.7,5.3,32.4
Ang Mo Kio,2010,9,6,4.2,,,,26.5,31.7,23.3,4.8,26.3
Ang Mo Kio,2010,9,7,0,,,,28,33.8,23.8,4.7,21.6
Ang Mo Kio,2010,9,8,54.8,,,,26.2,30.5,23.2,4.1,29.2
Ang Mo Kio,2010,9,9,0,,,,28.4,32.8,25,5.6,23.8
Ang Mo Kio,2010,9,10,8.2,,,,26.3,29.7,22.5,5.2,32.8
Ang Mo Kio,2010,9,11,0,,,,28.5,33.5,24.1,4.6,24.1
Ang Mo Kio,2010,9,12,0,,,,28.4,32.3,26.3,5.5,27.4
Ang Mo Kio,2010,9,13,0,,,,29,33.3,25.9,5.5,26.3
Ang Mo Kio,2010,9,14,17.4,,,,28.9,34.2,22.6,6.1,37.1
Ang Mo Kio,2010,9,15,12.6,,,,27.6,31.6,23.2,5.6,42.8
Ang Mo Kio,2010,9,16,0,,,,28.3,33.7,25.2,5,21.2
Ang Mo Kio,2010,9,17,43.8,,,,26.2,28.3,22.9,4.1,42.5
Ang Mo Kio,2010,9,18,0,,,,28.4,33.4,25.1,4.4,22.7
Ang Mo Kio,2010,9,19,0,,,,28.8,32.8,25.6,5.3,25.2
Ang Mo Kio,2010,9,20,2.8,,,,28.3,32.8,26.4,4.8,26.3
Ang Mo Kio,2010,9,21,0,,,,28,32.3,25.2,4.1,25.9
Ang Mo Kio,2010,9,22,2.4,,,,27.4,33,25.3,3.3,30.6
Ang Mo Kio,2010,9,23,22,,,,26.6,31.9,23.5,3.8,24.1
Ang Mo Kio,2010,9,24,30.6,,,,26.6,31.5,23.6,4.2,33.1
Ang Mo Kio,2010,9,25,2.4,,,,26.9,29.5,25,3.8,20.9
Ang Mo Kio,2010,9,26,0,,,,28.5,33.2,25,3.1,25.2
Ang Mo Kio,2010,9,27,5.6,,,,26.5,30.5,25,4.2,48.2
Ang Mo Kio,2010,9,28,0.8,,,,26.5,29.3,24.4,3.8,22.3
Ang Mo Kio,2010,9,29,0,,,,27.9,33.3,25.1,4.6,24.1
Ang Mo Kio,2010,9,30,34.6,,,,26.4,29.8,23.8,4.6,40
Ang Mo Kio,2010,10,1,0,,,,28.2,32.3,24.6,4.9,22.3
Ang Mo Kio,2010,10,2,53.4,,,,28.8,32.3,25.7,6,35.6
Ang Mo Kio,2010,10,3,0,,,,28,31.8,22.9,6.1,58.7
Ang Mo Kio,2010,10,4,1.8,,,,28.3,31.8,26.6,5.2,27.7
Ang Mo Kio,2010,10,5,0,,,,28.7,32.7,25.3,5.1,26.6
Ang Mo Kio,2010,10,6,18.2,,,,28.2,32.1,24.9,5.1,25.2
Ang Mo Kio,2010,10,7,3.4,,,,26.5,28.2,23.8,3.7,39.2
Ang Mo Kio,2010,10,8,0,,,,28.3,32.8,24.7,3.8,16.6
Ang Mo Kio,2010,10,9,0,,,,29.9,34.2,26,5,28.4
Ang Mo Kio,2010,10,10,0,,,,30.2,33.2,27.8,7.2,32.8
Ang Mo Kio,2010,10,11,0,,,,29.8,33.2,26.8,5.6,28.8
Ang Mo Kio,2010,10,12,10.2,,,,28.6,32.3,25.8,4.3,33.5
Ang Mo Kio,2010,10,13,0.6,,,,27.4,30.7,23.1,4.6,35.6
Ang Mo Kio,2010,10,14,0,,,,29.6,32.8,26.6,6,33.8
Ang Mo Kio,2010,10,15,0,,,,30.1,34.1,26.8,6.2,38.2
Ang Mo Kio,2010,10,16,1.2,,,,30.1,33.6,26.7,5.7,32.8
Ang Mo Kio,2010,10,17,9.8,,,,28.7,32,25.1,6.5,26.6
Ang Mo Kio,2010,10,18,0.4,,,,28.9,33.4,26.1,5.2,36.7
Ang Mo Kio,2010,10,19,1.6,,,,27.9,31,25.6,4.1,28.1
Ang Mo Kio,2010,10,20,0,,,,28.3,32.8,25.8,3.6,24.5
Ang Mo Kio,2010,10,21,4.2,,,,27.7,29.5,25.6,3.8,21.6
Ang Mo Kio,2010,10,22,0.4,,,,28.1,31.3,25.6,3.5,29.2
Ang Mo Kio,2010,10,23,61.6,,,,27,33.2,23.9,4.3,25.9
Ang Mo Kio,2010,10,24,9.8,,,,26.2,30.5,23.9,4.3,28.4
Ang Mo Kio,2010,10,25,4,,,,26.8,29.3,25,4.2,23.4
Ang Mo Kio,2010,10,26,9.4,,,,27.6,31.4,24.1,6.3,26.3
Ang Mo Kio,2010,10,27,0,,,,26,28.4,23.3,6.2,39.2
Ang Mo Kio,2010,10,28,9.2,,,,28.2,32.4,25.1,4.8,25.2
Ang Mo Kio,2010,10,29,34,,,,26.7,33.3,22.7,5.5,47.5
Ang Mo Kio,2010,10,30,8.6,,,,25.9,31.1,22,5.2,38.9
Ang Mo Kio,2010,10,31,5.6,,,,27.5,30.8,24.5,7.2,31.7
Ang Mo Kio,2010,11,1,1.8,,,,28.2,32,22.9,10.1,37.8
Ang Mo Kio,2010,11,2,0.2,,,,28.2,31.3,24.7,5.2,27.7
Ang Mo Kio,2010,11,3,0,,,,29.9,33.7,26.6,6.8,26.6
Ang Mo Kio,2010,11,4,0.4,,,,28.6,31,25.8,5.6,23.8
Ang Mo Kio,2010,11,5,0.6,,,,27.7,32.5,25.8,3.9,23.4
Ang Mo Kio,2010,11,6,14.4,,,,27.6,33.2,24,5.6,28.4
Ang Mo Kio,2010,11,7,3.2,,,,26.4,30.8,23.4,6,34.2
Ang Mo Kio,2010,11,8,6.4,,,,26.6,29.4,24.1,5.6,24.8
Ang Mo Kio,2010,11,9,2.2,,,,26.1,27.7,23.8,4.9,27.7
Ang Mo Kio,2010,11,10,0,,,,28.1,32.8,25.6,4.9,27
Ang Mo Kio,2010,11,11,0,,,,26.6,30.3,25.3,4.3,28.8
Ang Mo Kio,2010,11,12,0,,,,27.2,30.9,24.9,6.3,28.4
Ang Mo Kio,2010,11,13,6,,,,27.3,33.3,24.1,4.3,24.1
Ang Mo Kio,2010,11,14,19.2,,,,25.4,30.9,23.1,3.8,28.1
Ang Mo Kio,2010,11,15,0.2,,,,26.4,30.2,24.2,4.3,29.2
Ang Mo Kio,2010,11,16,18.8,,,,26.3,33.2,23.7,4,26.3
Ang Mo Kio,2010,11,17,2.8,,,,25.6,30.6,24.2,3.1,25.9
Ang Mo Kio,2010,11,18,10.8,,,,26.3,30.4,23.7,3.5,17.6
Ang Mo Kio,2010,11,19,0,,,,27.9,33,24.7,4.3,25.9
Ang Mo Kio,2010,11,20,29,,,,26.6,30.1,24.1,3.3,29.9
Ang Mo Kio,2010,11,21,22.4,,,,27.4,31.9,24.6,3.4,22.3
Ang Mo Kio,2010,11,22,0.2,,,,28.4,32.7,25.6,4.7,28.8
Ang Mo Kio,2010,11,23,17,,,,27.6,32.5,25.5,3.5,21.2
Ang Mo Kio,2010,11,24,9.8,,,,26.3,31.9,23.2,4.2,28.4
Ang Mo Kio,2010,11,25,14,,,,25.8,32.6,23.2,4.9,41.8
Ang Mo Kio,2010,11,26,0,,,,26.9,31.6,23.5,4.6,22
Ang Mo Kio,2010,11,27,38.2,,,,27.5,33.1,23.6,3.5,25.2
Ang Mo Kio,2010,11,28,9,,,,27.4,32.2,24.2,4.2,25.2
Ang Mo Kio,2010,11,29,40.4,,,,25.7,32.3,23.2,4.4,31
Ang Mo Kio,2010,11,30,50,,,,26.1,32.4,23.1,4.1,34.2
Ang Mo Kio,2010,12,1,0,,,,27.3,31.1,24.6,4,22.3
Ang Mo Kio,2010,12,2,44.4,,,,26.4,33,22.5,4.9,28.1
Ang Mo Kio,2010,12,3,20,,,,25.7,31.9,23.2,5.4,39.2
Ang Mo Kio,2010,12,4,2.6,,,,25.7,27.4,23,5.4,29.5
Ang Mo Kio,2010,12,5,0,,,,27.5,32.9,24.4,6.7,30.2
Ang Mo Kio,2010,12,6,3.4,,,,26.8,32.4,24.6,4.6,30.2
Ang Mo Kio,2010,12,7,0.2,,,,27.5,32.6,25.1,5.1,25.2
Ang Mo Kio,2010,12,8,0,,,,27.2,31.8,25.3,5,23.8
Ang Mo Kio,2010,12,9,0,,,,26.4,29.5,24.8,5,32.8
Ang Mo Kio,2010,12,10,0,,,,27.1,30.2,24.8,3.6,16.2
Ang Mo Kio,2010,12,11,1.2,,,,27.6,32.4,25.3,4.6,38.5
Ang Mo Kio,2010,12,12,0,,,,28.3,32.8,25.2,5.5,43.2
Ang Mo Kio,2010,12,13,2.8,,,,26.9,31.2,24.8,4.8,30.6
Ang Mo Kio,2010,12,14,0,,,,27.7,33.3,24.2,4.4,24.8
Ang Mo Kio,2010,12,15,6.6,,,,27,32.7,24.1,4.8,27.7
Ang Mo Kio,2010,12,16,5.2,,,,25.3,29.4,23.2,5.2,45
Ang Mo Kio,2010,12,17,1.6,,,,25.9,31.4,23.9,4.8,37.8
Ang Mo Kio,2010,12,18,2.6,,,,25.5,29.4,23.4,6,43.9
Ang Mo Kio,2010,12,19,0,,,,26,29.7,23.4,5.6,27
Ang Mo Kio,2010,12,20,0,,,,26.8,30.5,24.1,4.7,22
Ang Mo Kio,2010,12,21,0,,,,27.1,31.7,24.2,6.1,23.4
Ang Mo Kio,2010,12,22,0,,,,26.6,30.1,24.5,5.9,23.4
Ang Mo Kio,2010,12,23,0,,,,26.1,28.9,24.5,4.4,18.4
Ang Mo Kio,2010,12,24,4.4,,,,26.4,31.1,24.3,5.6,33.5
Ang Mo Kio,2010,12,25,24,,,,25.9,30,21.7,5.4,36.7
Ang Mo Kio,2010,12,26,0.6,,,,26.7,30.9,23.3,6.3,34.6
Ang Mo Kio,2010,12,27,7.2,,,,26.7,29.7,24.5,5.4,28.4
Ang Mo Kio,2010,12,28,0.2,,,,25.1,26.2,24.4,6,26.6
Ang Mo Kio,2010,12,29,0.2,,,,26.2,31,23.9,5.1,34.2
Ang Mo Kio,2010,12,30,0.2,,,,25.1,26.5,24.1,5.5,26.6
Ang Mo Kio,2010,12,31,2.2,,,,26.1,30.8,23.2,4.7,26.3
Ang Mo Kio,2011,1,1,4.2,,,,26.4,30.4,24.4,6.5,32.8
Ang Mo Kio,2011,1,2,0,,,,27.1,31,24.7,7.5,32.4
Ang Mo Kio,2011,1,3,5,,,,25.5,30.2,24.3,5.6,29.9
Ang Mo Kio,2011,1,4,0,,,,26.9,30.7,24.2,6.6,34.6
Ang Mo Kio,2011,1,5,23.4,,,,27,32.7,23.5,6.5,34.2
Ang Mo Kio,2011,1,6,8.6,,,,24.7,27.9,23.2,5,32
Ang Mo Kio,2011,1,7,0.6,,,,24.6,26.3,23.4,5.3,25.9
Ang Mo Kio,2011,1,8,0.2,,,,25.5,29.8,23.4,7.3,40
Ang Mo Kio,2011,1,9,6.4,,,,25.7,28.5,24.2,6.7,36.4
Ang Mo Kio,2011,1,10,19.8,,,,24.3,25.3,23.3,5.6,22.7
Ang Mo Kio,2011,1,11,0.2,,,,24.8,27,23.1,5.1,31
Ang Mo Kio,2011,1,12,17.4,,,,25.5,30.9,23.6,4.5,27.4
Ang Mo Kio,2011,1,13,0,,,,26.4,30.3,23.7,6.8,28.1
Ang Mo Kio,2011,1,14,28.6,,,,25.3,29.8,22.9,5.2,29.5
Ang Mo Kio,2011,1,15,9.6,,,,25.7,29.9,24.2,4.7,23.8
Ang Mo Kio,2011,1,16,0,,,,26,28.5,24.3,8.7,34.9
Ang Mo Kio,2011,1,17,12.8,,,,24.9,29.3,22.8,7.8,39.2
Ang Mo Kio,2011,1,18,0,,,,25.7,29.7,23.5,7.8,31.3
Ang Mo Kio,2011,1,19,0,,,,26.3,30.6,23.5,7.4,30.6
Ang Mo Kio,2011,1,20,8.6,,,,26,31.1,23.2,7.1,40
Ang Mo Kio,2011,1,21,0,,,,26,30.3,23.2,7.9,34.2
Ang Mo Kio,2011,1,22,0,,,,26.6,30.4,23.6,6.8,25.9
Ang Mo Kio,2011,1,23,0,,,,26.5,30.7,24.2,7.3,29.5
Ang Mo Kio,2011,1,24,0,,,,27.2,32.4,24.5,8.1,32.4
Ang Mo Kio,2011,1,25,25,,,,25.3,27.3,22.7,7,40.3
Ang Mo Kio,2011,1,26,50.8,,,,24.6,27.5,22.9,5.6,42.5
Ang Mo Kio,2011,1,27,0,,,,26.2,29.1,24.1,8,42.1
Ang Mo Kio,2011,1,28,15,,,,25.4,27,24.1,7.2,38.5
Ang Mo Kio,2011,1,29,48.4,,,,25,27.5,23,7.7,44.3
Ang Mo Kio,2011,1,30,90,,,,23.1,23.9,22,4.1,26.3
Ang Mo Kio,2011,1,31,56.2,,,,23.3,24.6,22.8,6.1,31
Ang Mo Kio,2011,2,1,0.4,,,,24.8,27.6,22.8,7,40
Ang Mo Kio,2011,2,2,7.2,,,,25.6,29.9,23.1,6.9,35.3
Ang Mo Kio,2011,2,3,0,,,,25.7,29.4,23.8,8.7,36
Ang Mo Kio,2011,2,4,0,,,,26,30.3,23.7,7.8,32.4
Ang Mo Kio,2011,2,5,0,,,,26,30.1,23.4,8.2,32.4
Ang Mo Kio,2011,2,6,0,,,,26.2,31,23.3,8.3,36
Ang Mo Kio,2011,2,7,0,,,,26,30.7,23.1,7.2,34.2
Ang Mo Kio,2011,2,8,25.2,,,,26.3,32.6,23,6,24.8
Ang Mo Kio,2011,2,9,0,,,,26.7,32.1,23.6,5.5,22
Ang Mo Kio,2011,2,10,5.2,,,,27,33.9,24,6,30.2
Ang Mo Kio,2011,2,11,36.8,,,,26,33.8,21.7,6.3,43.6
Ang Mo Kio,2011,2,12,0.2,,,,26.9,33.6,24.1,6.2,29.5
Ang Mo Kio,2011,2,13,0,,,,27.1,32.1,24.1,7.9,37.1
Ang Mo Kio,2011,2,14,0,,,,27,32.1,24.1,8.3,32
Ang Mo Kio,2011,2,15,32.8,,,,26.2,31.7,24.3,6.1,28.1
Ang Mo Kio,2011,2,16,0.2,,,,26.9,30.1,24.6,7.2,31.7
Ang Mo Kio,2011,2,17,0,,,,27.8,33,24.6,6.9,33.5
Ang Mo Kio,2011,2,18,16.8,,,,26.5,31.2,24,6.2,36.7
Ang Mo Kio,2011,2,19,14.8,,,,26.5,31.2,23.1,5.7,28.8
Ang Mo Kio,2011,2,20,0,,,,26.9,29.9,24.7,4.7,18.4
Ang Mo Kio,2011,2,21,0,,,,27.4,32.1,24.7,7.6,29.2
Ang Mo Kio,2011,2,22,0.2,,,,27.1,32.3,24.7,6.6,31.7
Ang Mo Kio,2011,2,23,16.6,,,,26.6,31.4,24.4,7.3,28.4
Ang Mo Kio,2011,2,24,37.4,,,,26.4,31.5,23.2,7.5,32.8
Ang Mo Kio,2011,2,25,0.6,,,,27,31.5,24.2,7.9,33.1
Ang Mo Kio,2011,2,26,0,,,,27.1,32.2,24.5,7.8,33.1
Ang Mo Kio,2011,2,27,0,,,,27,30.4,25,9,39.2
Ang Mo Kio,2011,2,28,0,,,,26.5,31.9,23.7,6.2,32.8
Ang Mo Kio,2011,3,1,0,,,,26.9,31,24.6,5.3,20.2
Ang Mo Kio,2011,3,2,0,,,,27.1,31.7,24.9,5.7,28.4
Ang Mo Kio,2011,3,3,19.2,,,,26.3,31.2,23.6,6.3,30.6
Ang Mo Kio,2011,3,4,11.4,,,,25.7,31.5,23.4,5.1,39.6
Ang Mo Kio,2011,3,5,0,,,,27.1,33.1,24.2,5,23.8
Ang Mo Kio,2011,3,6,0.2,,,,27,32.2,25,4.1,28.8
Ang Mo Kio,2011,3,7,14.6,,,,27.5,33.2,24.5,4.4,29.9
Ang Mo Kio,2011,3,8,0.2,,,,26.4,31.5,22.6,4.8,41.4
Ang Mo Kio,2011,3,9,0,,,,26.3,30.8,24.2,5.8,32.4
Ang Mo Kio,2011,3,10,27.4,,,,25,29.5,23.3,4.3,27.7
Ang Mo Kio,2011,3,11,0.2,,,,24.5,26.6,22.5,5.1,20.9
Ang Mo Kio,2011,3,12,3.6,,,,26.3,30.5,23.1,6,30.2
Ang Mo Kio,2011,3,13,0.4,,,,27,31.3,24.3,6.5,35.3
Ang Mo Kio,2011,3,14,5.2,,,,25.3,29.5,23.5,4.9,28.4
Ang Mo Kio,2011,3,15,7,,,,25.9,30.9,24.2,4.3,32.4
Ang Mo Kio,2011,3,16,6.6,,,,26.7,31.7,24.2,4.8,28.8
Ang Mo Kio,2011,3,17,3.4,,,,25.2,27.1,22.3,4.4,38.2
Ang Mo Kio,2011,3,18,0,,,,27.1,30.9,24.7,6.3,34.6
Ang Mo Kio,2011,3,19,18.8,,,,26.5,31.7,24,4.5,35.6
Ang Mo Kio,2011,3,20,14.8,,,,26.4,30.7,24.3,3.6,25.6
Ang Mo Kio,2011,3,21,13,,,,27,31.8,23.3,3.9,31.3
Ang Mo Kio,2011,3,22,0.6,,,,25.2,26.4,23.2,5.4,24.1
Ang Mo Kio,2011,3,23,0,,,,27.3,32.8,24.7,5,25.6
Ang Mo Kio,2011,3,24,0.2,,,,28,32.6,24.7,5.4,31
Ang Mo Kio,2011,3,25,0,,,,29,32.9,25.4,6.5,37.8
Ang Mo Kio,2011,3,26,0,,,,28.6,31.6,26,7.5,38.9
Ang Mo Kio,2011,3,27,12,,,,27.5,34.6,25,4.6,28.1
Ang Mo Kio,2011,3,28,0,,,,26.9,32.6,24.7,5.7,25.9
Ang Mo Kio,2011,3,29,1.6,,,,28.4,32.5,24.8,5.3,27.4
Ang Mo Kio,2011,3,30,0,,,,28.8,33.1,25.1,7.4,42.8
Ang Mo Kio,2011,3,31,0,,,,27.9,32.4,25.6,5.2,27.7
Ang Mo Kio,2011,4,1,18,,,,28.1,34.2,25.2,6,27
Ang Mo Kio,2011,4,2,0,,,,27.2,32.8,21.6,4.7,33.8
Ang Mo Kio,2011,4,3,4,,,,28,34.5,25,5.7,24.8
Ang Mo Kio,2011,4,4,0,,,,27.7,33.2,25.5,6.1,28.1
Ang Mo Kio,2011,4,5,41.4,,,,26.5,33,23.1,5.1,37.8
Ang Mo Kio,2011,4,6,0,,,,27.5,32.5,24.9,6.6,30.6
Ang Mo Kio,2011,4,7,0,,,,27.6,31.9,25,7.5,29.5
Ang Mo Kio,2011,4,8,0,,,,27.8,32.3,24.7,7.3,29.9
Ang Mo Kio,2011,4,9,14.2,,,,27.1,33.7,24.4,5.5,29.2
Ang Mo Kio,2011,4,10,58.2,,,,26.5,32.7,22.9,4.7,33.8
Ang Mo Kio,2011,4,11,8.4,,,,25.8,27.9,24.5,4.8,22.7
Ang Mo Kio,2011,4,12,0.4,,,,27.5,32,24.8,6,26.6
Ang Mo Kio,2011,4,13,2.2,,,,27.2,32.8,24.7,6.1,28.4
Ang Mo Kio,2011,4,14,51.6,,,,26.3,32.3,22.7,6.3,35.6
Ang Mo Kio,2011,4,15,0.2,,,,27.7,32.8,24.7,6.3,35.6
Ang Mo Kio,2011,4,16,0.6,,,,26.9,30.5,25.5,4.8,31
Ang Mo Kio,2011,4,17,20.6,,,,28.4,32.8,24.3,5,24.8
Ang Mo Kio,2011,4,18,1,,,,27.5,31.1,22.9,5.7,29.2
Ang Mo Kio,2011,4,19,0,,,,28.9,33.6,26,5.2,28.1
Ang Mo Kio,2011,4,20,16.2,,,,26.2,30,24.7,4.3,28.8
Ang Mo Kio,2011,4,21,0,,,,27.7,32.1,24.6,4.8,26.6
Ang Mo Kio,2011,4,22,1.8,,,,28,33.8,25.1,5.4,30.2
Ang Mo Kio,2011,4,23,0,,,,28.3,31.6,25.6,6.1,28.4
Ang Mo Kio,2011,4,24,0,,,,28.1,32.4,25.7,6.5,28.8
Ang Mo Kio,2011,4,25,0,,,,28.3,32.7,25.3,6.6,29.5
Ang Mo Kio,2011,4,26,0,,,,28.6,33.9,25.9,5,25.2
Ang Mo Kio,2011,4,27,6.2,,,,27.9,33,25.4,5,25.2
Ang Mo Kio,2011,4,28,0,,,,28.5,32.7,25.3,6.3,33.8
Ang Mo Kio,2011,4,29,15.6,,,,27.4,32.1,23.6,4.5,31.3
Ang Mo Kio,2011,4,30,1,,,,27.5,32.9,24.9,5.2,22.7
Ang Mo Kio,2011,5,1,0.8,,,,27.2,29.2,25.5,3.3,13
Ang Mo Kio,2011,5,2,0.2,,,,25.7,26.9,23.6,4.5,33.5
Ang Mo Kio,2011,5,3,6.4,,,,27.5,34.3,24.7,4.2,30.6
Ang Mo Kio,2011,5,4,100.4,,,,26.7,33.2,22.8,3.9,52.2
Ang Mo Kio,2011,5,5,0,,,,28.4,34.5,24.6,4.8,32
Ang Mo Kio,2011,5,6,0,,,,29.6,35.4,26,4.9,23.4
Ang Mo Kio,2011,5,7,0,,,,30,34.7,26.9,5,25.6
Ang Mo Kio,2011,5,8,0,,,,30.5,35.2,26.5,5.8,30.6
Ang Mo Kio,2011,5,9,0,,,,30.7,34.6,27.9,6.7,25.6
Ang Mo Kio,2011,5,10,3,,,,29.5,32.7,24.4,5.8,38.9
Ang Mo Kio,2011,5,11,0,,,,29.6,34.2,27.3,6.2,22
Ang Mo Kio,2011,5,12,3.6,,,,27.4,29.8,24.4,5.4,24.5
Ang Mo Kio,2011,5,13,11.2,,,,27.7,32.1,23.4,3.6,36.4
Ang Mo Kio,2011,5,14,0.2,,,,27.5,30.5,25,4.5,30.2
Ang Mo Kio,2011,5,15,0,,,,28.8,33.1,25.7,5.6,27.7
Ang Mo Kio,2011,5,16,0,,,,28,32.2,26.2,4.7,28.4
Ang Mo Kio,2011,5,17,1.2,,,,27.9,32.8,25.4,3.6,23.4
Ang Mo Kio,2011,5,18,0,,,,27.9,32.7,25.1,3.9,28.4
Ang Mo Kio,2011,5,19,0,,,,28,32.7,25.1,3.7,22.7
Ang Mo Kio,2011,5,20,0,,,,27.7,33,25.4,3.4,32
Ang Mo Kio,2011,5,21,6.4,,,,27.2,30,24.4,4.3,27.7
Ang Mo Kio,2011,5,22,0,,,,28.6,33.1,26.1,5.7,22.3
Ang Mo Kio,2011,5,23,0,,,,29.5,33.5,24.9,6.5,24.5
Ang Mo Kio,2011,5,24,0,,,,29.5,34,26.2,6.1,26.6
Ang Mo Kio,2011,5,25,12.2,,,,27.8,30.1,25.7,5.5,27.7
Ang Mo Kio,2011,5,26,0,,,,28.6,32.5,25.2,5.2,23.8
Ang Mo Kio,2011,5,27,0,,,,28.2,31.3,26.3,4.7,27.7
Ang Mo Kio,2011,5,28,0,,,,28.6,31.4,26.3,4.9,25.9
Ang Mo Kio,2011,5,29,1.4,,,,28.3,31.6,26.2,3.8,22.7
Ang Mo Kio,2011,5,30,0,,,,29,32.5,26.7,5.7,28.1
Ang Mo Kio,2011,5,31,0.2,,,,28.1,32.4,25.9,5.5,32.4
Ang Mo Kio,2011,6,1,117.2,,,,26.7,32.8,23.3,3.5,36.4
Ang Mo Kio,2011,6,2,0,,,,28.1,33.7,24.8,4,32
Ang Mo Kio,2011,6,3,13,,,,28.1,33,26.1,3.6,24.5
Ang Mo Kio,2011,6,4,33.8,,,,27.8,31.2,25.1,4.1,23.4
Ang Mo Kio,2011,6,5,37.4,,,,25.9,28.1,23.3,3.7,27
Ang Mo Kio,2011,6,6,1.2,,,,26.3,29.1,23.9,4.7,34.9
Ang Mo Kio,2011,6,7,0,,,,29,32.9,25.5,4.7,22.7
Ang Mo Kio,2011,6,8,11.4,,,,29.5,34.7,24,6.2,27.7
Ang Mo Kio,2011,6,9,0,,,,26.7,29.3,24,4.3,21.6
Ang Mo Kio,2011,6,10,0,,,,29.1,32.3,26.5,5.2,23
Ang Mo Kio,2011,6,11,8.4,,,,26.8,30.2,24.2,3.9,21.6
Ang Mo Kio,2011,6,12,0.2,,,,28,32.3,25,4.2,25.6
Ang Mo Kio,2011,6,13,0.2,,,,28.2,31.1,26.3,4,27.4
Ang Mo Kio,2011,6,14,0,,,,28.7,31.4,26.6,5,24.5
Ang Mo Kio,2011,6,15,2.4,,,,29.4,33.7,26.6,5.5,24.1
Ang Mo Kio,2011,6,16,0.2,,,,27.7,32.3,23.2,7.1,37.1
Ang Mo Kio,2011,6,17,13,,,,29,31.3,27.7,7.2,27.4
Ang Mo Kio,2011,6,18,0,,,,27.3,28.8,22.3,6.7,40.7
Ang Mo Kio,2011,6,19,0,,,,28.5,31.3,26.2,7,31.7
Ang Mo Kio,2011,6,20,0,,,,29.3,32.5,27.3,7.2,24.5
Ang Mo Kio,2011,6,21,0,,,,29.5,32.8,27.8,7.8,27
Ang Mo Kio,2011,6,22,16.6,,,,29.5,32.8,27.8,6.7,29.5
Ang Mo Kio,2011,6,23,0,,,,27.5,30,23,6.3,31
Ang Mo Kio,2011,6,24,0,,,,29.4,33.1,27.2,6.4,25.6
Ang Mo Kio,2011,6,25,3.2,,,,28.4,30.3,25.1,6.9,41
Ang Mo Kio,2011,6,26,15.6,,,,28.7,31.1,24.1,7.5,42.8
Ang Mo Kio,2011,6,27,20.8,,,,28.7,31.9,22.8,5.4,41.4
